fdc_id,description,carbs_g,calories,protein_g,fat_g
334219,"Proximates, Sugar, Granulated, White, Name brand (FL1, MO1, NY1) - NFY040XE7",,,,0.11
334225,"Proximates, Sugar, Granulated, White, store brand (CO2, CT1, IN1) - NFY040XF1",,,,0.55
334231,"Total lipid, Sugar, Granulated, White, name brand (AL1, CA1, MI1) - NFY040XEJ",,,,0.0
334233,"Proximates, Sugar, Granulated, White, Name brand (AL1, CA1, MI1) - NFY040XEH",,,,0.64
334238,"Proximates, Sugar, Granulated, White, store brand (FL1, MO1, NY1) - NFY040XFB",,,,0.33
334245,"Proximates, Sugar, Granulated, White, store brand (AL1, CA1, MI1) - NFY040XFL",,,,0.48
334247,"Sugars, granulated",99.6,997.5,0.0,0.32
334260,"Proximates, Sweet And Sour Pork, Chinese restaurant (IN1,NY1) - NFY0903IK",,,,14.8
334279,"Proximates, Sweet And Sour Pork, Chinese restaurant (CA2,NC1) - NFY0903JU",,,,3.34
334298,"Proximates, Sweet And Sour Pork, Chinese restaurant (CA1,VA) - NFY0903J7",,,,17.0
334318,"Proximates, Sweet And Sour Pork, Chinese restaurant (MI1,VA3) - NFY0903LR",,,,16.0
334337,"Proximates, Sweet And Sour Pork, Chinese restaurant (CO1,CT1) - NFY0903KH",,,,14.2
334356,"Proximates, Sweet And Sour Pork, Chinese restaurant (VA2,WV) - NFY0903L4",,,,16.4
334462,"Restaurant, Chinese, sweet and sour pork",25.5,675.0,8.88,13.6
334466,"Proximates, Chinese Restaurant, Fried Rice (No Meat) (NY) - NFY1209PM",,,,2.16
334470,"Proximates, Chinese Restaurant, Fried Rice (No Meat) (IN) - NFY120A4R",,,,3.05
334475,"Proximates, Chinese Restaurant, Fried Rice (No Meat) (AL) - NFY1209PT",,,,3.84
334489,"Proximates, Chinese Restaurant, Fried Rice (No Meat) (NC) - NFY1209QE",,,,1.34
334494,"Proximates, Chinese Restaurant, Fried Rice (No Meat) (CA1) - NFY1209Q0",,,,6.44
334499,"Proximates, Chinese Restaurant, Fried Rice (No Meat) (CO) - NFY1209QL",,,,4.23
334512,"Proximates, Chinese Restaurant, Fried Rice (No Meat) (CA2) - NFY1209Q7",,,,2.38
334516,"Proximates, Chinese Restaurant, Fried Rice (No Meat) (MO) - NFY1209R6",,,,2.85
334521,"Proximates, Chinese Restaurant, Fried Rice (No Meat) (MI) - NFY1209RD",,,,4.27
334526,"Proximates, Chinese Restaurant, Fried Rice (No Meat) (CT) - NFY1209QS",,,,1.97
334530,"Proximates, Chinese Restaurant, Fried Rice (No Meat) (FL) - NFY1209QZ",,,,2.49
334535,"Proximates, Chinese Restaurant, Fried Rice (No Meat) (OK) - NFY1209RK",,,,3.24
334536,"Restaurant, Chinese, fried rice, without meat",32.5,451.5,3.84,3.19
334544,"Proximates, Tamale, Pork (NM) - NFY09029O",,,,9.12
334552,"Proximates, Tamale, Pork (CA-SB) - NFY090294",,,,9.57
334563,"Proximates, Tamale, Pork (TX-HA,NV) - NFY0902AA",,,,10.9
334578,"Proximates, Tamale, Pork (CA-AL,IL) - NFY09027Y",,,,9.23
334600,"Proximates, Tamale, Pork (CA-LA,CA-SD) - NFY0902AU",,,,10.2
334622,"Proximates, Tamale, Pork (TX-TR) - NFY09028I",,,,5.19
334628,"Restaurant, Latino, tamale, pork",15.8,451.0,7.38,9.04
334640,"Proximates, Pupusas, Bean, flat stuffed corn biscuit (CA-AL,IL) - NFY0901VC",,,,9.3
334650,"Proximates, Pupusas, Bean, flat stuffed corn biscuit (TX-HA,NV) - NFY0901XC",,,,9.46
334659,"Proximates, Pupusas, Bean, flat stuffed corn biscuit (FL,CA-SB) - NFY0901WC",,,,11.3
334676,"Proximates, Pupusas, Bean, flat stuffed corn biscuit (TX-TR) - NFY0901VT",,,,5.08
334696,"Proximates, Pupusas, Bean, flat stuffed corn biscuit (CA-LA) - NFY0901XT",,,,10.7
334715,"Proximates, Pupusas, Bean, flat stuffed corn biscuit (MD,NM) - NFY0901WT",,,,8.23
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",31.5,594.0,5.59,9.01
334724,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 3, lowerchoice",,,22.4,6.99
334751,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 14, lowerchoice",,,23.8,6.9
334780,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 1, upperchoice",,,21.7,10.4
334791,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 12, upperchoice",,,23.1,9.14
334793,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 13, upperchoice",,,23.5,6.73
334795,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 19, upperchoice",,,23.0,5.84
334803,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 2, upperchoice",,,22.2,10.1
334805,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 24, upperchoice",,,22.3,6.15
334807,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 25, upperchoice",,,21.9,6.49
334809,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 30, upperchoice",,,23.6,4.97
334811,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 31, upperchoice",,,22.1,4.22
334813,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 32, upperchoice",,,22.3,2.33
334815,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 6, upperchoice",,,23.5,6.32
334817,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 7, upperchoice",,,22.7,7.33
334825,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 15, lowerchoice",,,23.7,6.22
334827,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 20, lowerchoice",,,23.2,6.69
334834,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 21, lowerchoice",,,23.9,4.4
334836,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 26, lowerchoice",,,22.9,4.75
334838,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 27, lowerchoice",,,22.0,7.49
334840,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 33, lowerchoice",,,22.7,4.19
334842,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 34, lowerchoice",,,22.6,4.63
334844,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 4, lowerchoice",,,22.4,7.41
334846,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 8, lowerchoice",,,23.4,5.42
334848,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 9, lowerchoice",,,23.3,8.25
334849,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",0.0,401.5,22.8,6.39
334861,"Proximates, Beef, Tenderloin Roast, lean only, cooked, animal 5, select",,,25.6,9.54
334872,"Proximates, Beef, Tenderloin Roast, lean only, cooked, animal 18, select",,,28.9,5.1
334878,"Proximates, Beef, Tenderloin Roast, lean only, cooked, animal 22, select",,,27.8,5.64
334880,"Proximates, Beef, Tenderloin Roast, lean only, cooked, animal 23, select",,,27.0,8.53
334882,"Proximates, Beef, Tenderloin Roast, lean only, cooked, animal 28, select",,,27.8,3.85
334884,"Proximates, Beef, Tenderloin Roast, lean only, cooked, animal 29, select",,,27.8,7.98
334886,"Proximates, Beef, Tenderloin Roast, lean only, cooked, animal 35, select",,,26.5,6.29
334888,"Proximates, Beef, Tenderloin Roast, lean only, cooked, animal 10, select",,,29.1,5.15
334890,"Proximates, Beef, Tenderloin Roast, lean only, cooked, animal 11, select",,,28.8,5.09
334892,"Proximates, Beef, Tenderloin Roast, lean only, cooked, animal 16, select",,,29.1,4.22
334894,"Proximates, Beef, Tenderloin Roast, lean only, cooked, animal 17, select",,,26.5,10.7
334896,"Proximates, Beef, Tenderloin Roast, lean only, cooked, animal 36, select",,,26.9,4.26
334897,"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",0.0,455.5,27.7,6.36
334898,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",0.0,317.0,23.4,2.48
334902,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 5, select",,,23.8,2.77
334919,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 10, select",,,24.9,2.35
334930,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 11, select",,,23.8,2.57
334933,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 16, select",,,24.2,1.99
334936,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 17, select",,,23.8,3.5
334939,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 18, select",,,24.9,2.43
334947,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 22, select",,,23.6,2.77
334950,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 23, select",,,23.2,4.23
334953,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 28, select",,,22.7,1.16
334956,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 29, select",,,23.9,1.31
334959,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 35, select",,,22.8,0.53
334962,"Proximates, Beef, Top Round roast/steak, lean only, raw, animal 36, select",,,22.2,3.27
334963,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",0.0,318.5,23.7,2.41
334966,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 12, upperchoice",,,27.9,11.3
334978,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 1, upperchoice",,,25.4,14.0
334989,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 19, upperchoice",,,26.3,14.0
334996,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 24, upperchoice",,,27.7,12.9
334998,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 25, upperchoice",,,28.3,10.2
335000,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 30, upperchoice",,,27.0,15.0
335002,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 31, upperchoice",,,27.0,12.8
335004,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 32, upperchoice",,,25.4,14.3
335006,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 2, upperchoice",,,24.6,12.4
335008,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 6, upperchoice",,,28.0,10.8
335010,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 7, upperchoice",,,27.9,8.75
335012,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 13, upperchoice",,,28.2,11.0
335015,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 20, lowerchoice",,,26.7,10.8
335026,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 21, lowerchoice",,,28.0,11.0
335037,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 3, lowerchoice",,,26.4,12.8
335044,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 4, lowerchoice",,,25.8,15.5
335046,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 8, lowerchoice",,,28.5,7.44
335048,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 9, lowerchoice",,,28.6,7.68
335050,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 14, lowerchoice",,,27.9,8.79
335052,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 15, lowerchoice",,,30.4,8.45
335054,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 26, lowerchoice",,,29.9,7.83
335056,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 27, lowerchoice",,,26.3,12.9
335058,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 33, lowerchoice",,,27.9,11.1
335060,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 34, lowerchoice",,,26.0,11.4
335061,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",0.0,568.5,27.3,11.4
335064,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 5, select",,,21.5,6.56
335080,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 10, select",,,23.5,4.86
335086,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 11, select",,,22.9,5.43
335088,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 16, select",,,23.5,4.06
335090,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 17, select",,,23.1,6.91
335092,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 18, select",,,23.8,3.83
335098,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 22, select",,,23.6,6.41
335100,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 23, select",,,22.4,5.88
335102,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 28, select",,,22.4,4.09
335104,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 29, select",,,22.3,4.63
335106,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 35, select",,,22.0,4.11
335108,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 36, select",,,21.0,7.02
335109,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, select, raw",0.0,375.5,22.7,5.32
335115,"Proximates, Whole wheat bread, Store brand/other (IN,NY) - NFY1204QM",,,,3.4
335121,"Proximates, Whole wheat bread, Store brand/other (CA2,CT) - NFY1204RE",,,,4.0
335130,"Proximates, Whole wheat bread, NATURES OWN (FL,NC) - NFY1204Q6",,,,3.52
335146,"Proximates, Whole wheat bread, STROEHMANN DUTCH COUNTY (NY) - NFY1204M8",,,,3.15
335162,"Proximates, Whole wheat bread, NATURES OWN (IN,CT) - NFY1204PE",,,,3.34
335178,"Proximates, Whole wheat bread, Store brand/other (AL,OK) - NFY1204QY",,,,3.62
335194,"Proximates, Whole wheat bread, NATURES OWN (AL,OK) - NFY1204OL",,,,3.22
335207,"Proximates, Whole wheat bread, Store brand/other (FL,MO) - NFY1204S6",,,,3.89
335217,"Proximates, Whole wheat bread, Store brand/other (CA1,CO) - NFY1204RQ",,,,3.78
335233,"Proximates, Whole wheat bread, Store brand/other (MI,NC) - NFY1204SI",,,,3.56
335240,"Bread, whole-wheat, commercially prepared",43.1,657.0,12.3,3.55
335241,"Beans, Dry, Dark Red Kidney, 11F-8074 (0% moisture)",,,27.0,1.45
335242,"Beans, Dry, Dark Red Kidney, 11F-8130 (0% moisture)",,,25.6,1.4
335243,"Beans, Dry, Dark Red Kidney, 11F-8040 (0% moisture)",,,25.4,1.27
335244,"Beans, Dry, Dark Red Kidney, 11F-8132 (0% moisture)",,,25.5,1.12
335245,"Beans, Dry, Dark Red Kidney (0% moisture)",,,25.9,1.31
335246,"Beans, Dry, Pink, 11F-8082 (0% moisture)",,,23.2,1.48
335247,"Beans, Dry, Pink, 11F-8190 (0% moisture)",,,24.9,1.23
335248,"Beans, Dry, Pink, 11F-8034 (0% moisture)",,,24.3,1.2
335249,"Beans, Dry, Pink, 11F-8188 (0% moisture)",,,25.1,0.89
335250,"Beans, Dry, Pink, 11F-8197 (0% moisture)",,,24.4,1.15
335251,"Beans, Dry, Pink, 11F-8197 (0% moisture)",,,24.4,1.15
335252,"Beans, Dry, Pink, 11F-8084 (0% moisture)",,,25.3,1.35
335253,"Beans, Dry, Pink, 11F-8193 (0% moisture)",,,24.5,1.14
335254,"Beans, Dry, Pink, 11F-8058 (0% moisture)",,,24.2,1.38
335255,"Beans, Dry, Pink, 11F-8149 (0% moisture)",,,25.0,1.07
335256,"Beans, Dry, Pink, 11F-8059 (0% moisture)",,,23.2,1.09
335257,"Beans, Dry, Pink, 11F-8124 (0% moisture)",,,23.6,1.36
335258,"Beans, Dry, Pink, 11F-8041 (0% moisture)",,,23.8,1.23
335259,"Beans, Dry, Pink, 11F-8156 (0% moisture)",,,25.2,1.13
335260,"Beans, Dry, Pink, 11F-8019 (0% moisture)",,,24.2,0.99
335261,"Beans, Dry, Pink, 11F-8136 (0% moisture)",,,23.8,1.45
335262,"Beans, Dry, Pink, 11F-8018 (0% moisture)",,,24.8,1.42
335263,"Beans, Dry, Pink, 11F-8187 (0% moisture)",,,23.9,1.24
335264,"Beans, Dry, Pink, 11F-8105 (0% moisture)",,,23.9,1.23
335265,"Beans, Dry, Pink, 11F-8105 (0% moisture)",,,23.9,1.23
335266,"Beans, Dry, Pink, 483 (0% moisture)",,,25.0,1.06
335267,"Beans, Dry, Pink, 641 (0% moisture)",,,22.0,1.13
335268,"Beans, Dry, Pink, 481 (0% moisture)",,,25.7,1.18
335269,"Beans, Dry, Pink, 817 (0% moisture)",,,25.4,1.23
335270,"Beans, Dry, Pink, 399 (0% moisture)",,,20.6,1.7
335271,"Beans, Dry, Pink, 779 (0% moisture)",,,22.1,1.64
335272,"Beans, Dry, Pink, 430 (0% moisture)",,,24.5,0.94
335273,"Beans, Dry, Pink, 699 (0% moisture)",,,24.3,1.0
335274,"Beans, Dry, Pink, 478 (0% moisture)",,,24.5,0.96
335275,"Beans, Dry, Pink, 803 (0% moisture)",,,24.3,0.94
335276,"Beans, Dry, Pink, 504 (0% moisture)",,,23.8,1.06
335277,"Beans, Dry, Pink, 636 (0% moisture)",,,21.0,1.31
335278,"Beans, Dry, Pink, 404 (0% moisture)",,,22.9,1.29
335279,"Beans, Dry, Pink, 794 (0% moisture)",,,23.5,1.17
335280,"Beans, Dry, Pink, 461 (0% moisture)",,,22.6,1.17
335281,"Beans, Dry, Pink, 629 (0% moisture)",,,23.2,1.06
335282,"Beans, Dry, Pink, 411 (0% moisture)",,,21.0,1.65
335283,"Beans, Dry, Pink, 732 (0% moisture)",,,23.1,1.39
335284,"Beans, Dry, Pink, 342 (0% moisture)",,,26.0,1.35
335285,"Beans, Dry, Pink, 342 (0% moisture)",,,26.0,1.35
335286,"Beans, Dry, Pink, 502 (0% moisture)",,,24.3,1.39
335287,"Beans, Dry, Pink, 819 (0% moisture)",,,26.0,1.37
335288,"Beans, Dry, Pink, 359 (0% moisture)",,,21.6,1.11
335289,"Beans, Dry, Pink, 687 (0% moisture)",,,21.1,1.07
335290,"Beans, Dry, Pink, 321 (0% moisture)",,,21.2,1.12
335291,"Beans, Dry, Pink, 739 (0% moisture)",,,22.4,1.0
335292,"Beans, Dry, Pink, 338 (0% moisture)",,,20.6,1.22
335293,"Beans, Dry, Pink, 712 (0% moisture)",,,21.0,1.2
335294,"Beans, Dry, Pink, 445 (0% moisture)",,,21.8,0.98
335295,"Beans, Dry, Pink, 796 (0% moisture)",,,21.6,0.98
335296,"Beans, Dry, Pink, 477 (0% moisture)",,,23.6,1.09
335297,"Beans, Dry, Pink, 752 (0% moisture)",,,23.0,1.11
335298,"Beans, Dry, Pink, 486 (0% moisture)",,,26.5,1.23
335299,"Beans, Dry, Pink, 701 (0% moisture)",,,23.4,1.17
335300,"Beans, Dry, Pink, 433 (0% moisture)",,,20.7,1.6
335301,"Beans, Dry, Pink, 725 (0% moisture)",,,21.8,1.54
335302,"Beans, Dry, Pink, 448 (0% moisture)",,,23.0,0.9
335303,"Beans, Dry, Pink, 652 (0% moisture)",,,20.8,0.83
335304,"Beans, Dry, Pink, 354 (0% moisture)",,,23.1,0.98
335305,"Beans, Dry, Pink, 664 (0% moisture)",,,21.8,0.95
335306,"Beans, Dry, Pink (0% moisture)",,,23.4,1.2
335307,"Beans, Dry, Navy, 11F-8043 (0% moisture)",,,23.5,1.19
335308,"Beans, Dry, Navy, 11F-8162 (0% moisture)",,,23.0,1.08
335309,"Beans, Dry, Navy, 11F-8007 (0% moisture)",,,25.0,1.13
335310,"Beans, Dry, Navy, 11F-8195 (0% moisture)",,,24.5,1.24
335311,"Beans, Dry, Navy, 11F-8027 (0% moisture)",,,25.6,1.4
335312,"Beans, Dry, Navy, 11F-8165 (0% moisture)",,,25.5,0.94
335313,"Beans, Dry, Navy, 11F-8098 (0% moisture)",,,23.5,1.22
335314,"Beans, Dry, Navy, 11F-8107 (0% moisture)",,,24.4,1.13
335315,"Beans, Dry, Navy, 11F-8028 (0% moisture)",,,23.5,1.45
335316,"Beans, Dry, Navy, 11F-8179 (0% moisture)",,,23.2,1.2
335317,"Beans, Dry, Navy, 11F-8030 (0% moisture)",,,25.6,1.72
335318,"Beans, Dry, Navy, 11F-8143 (0% moisture)",,,26.3,1.22
335319,"Beans, Dry, Navy, 11F-8004 (0% moisture)",,,25.8,1.35
335320,"Beans, Dry, Navy, 11F-8183 (0% moisture)",,,25.0,1.15
335321,"Beans, Dry, Navy, 287 (0% moisture)",,,26.0,1.62
335322,"Beans, Dry, Navy, 613 (0% moisture)",,,25.5,1.47
335323,"Beans, Dry, Navy, 289 (0% moisture)",,,23.4,1.73
335324,"Beans, Dry, Navy, 560 (0% moisture)",,,24.5,1.53
335325,"Beans, Dry, Navy, 279 (0% moisture)",,,23.1,1.7
335326,"Beans, Dry, Navy, 586 (0% moisture)",,,25.2,1.51
335327,"Beans, Dry, Navy, 233 (0% moisture)",,,21.3,1.66
335328,"Beans, Dry, Navy, 584 (0% moisture)",,,24.5,1.32
335329,"Beans, Dry, Navy, 229 (0% moisture)",,,22.5,1.62
335330,"Beans, Dry, Navy, 603 (0% moisture)",,,25.3,1.31
335331,"Beans, Dry, Navy, 299 (0% moisture)",,,25.4,1.55
335332,"Beans, Dry, Navy, 585 (0% moisture)",,,26.2,1.39
335333,"Beans, Dry, Navy, 292 (0% moisture)",,,24.6,1.62
335334,"Beans, Dry, Navy, 576 (0% moisture)",,,24.3,1.54
335335,"Beans, Dry, Navy, 261 (0% moisture)",,,22.8,1.59
335336,"Beans, Dry, Navy, 582 (0% moisture)",,,24.5,1.43
335337,"Beans, Dry, Navy, 230 (0% moisture)",,,23.0,1.87
335338,"Beans, Dry, Navy, 557 (0% moisture)",,,25.0,1.69
335339,"Beans, Dry, Navy, 242 (0% moisture)",,,23.9,1.5
335340,"Beans, Dry, Navy, 556 (0% moisture)",,,23.6,1.45
335341,"Beans, Dry, Navy, 320 (0% moisture)",,,25.6,1.59
335342,"Beans, Dry, Navy, 595 (0% moisture)",,,25.8,1.55
335343,"Beans, Dry, Navy, 311 (0% moisture)",,,23.7,1.62
335344,"Beans, Dry, Navy, 578 (0% moisture)",,,25.2,1.36
335345,"Beans, Dry, Navy, 280 (0% moisture)",,,22.1,1.51
335346,"Beans, Dry, Navy, 598 (0% moisture)",,,24.4,1.46
335347,"Beans, Dry, Navy, 245 (0% moisture)",,,22.9,1.39
335348,"Beans, Dry, Navy, 605 (0% moisture)",,,24.6,1.24
335349,"Beans, Dry, Navy, 262 (0% moisture)",,,22.1,1.7
335350,"Beans, Dry, Navy, 588 (0% moisture)",,,22.9,1.69
335351,"Beans, Dry, Navy, 284 (0% moisture)",,,24.5,1.74
335352,"Beans, Dry, Navy, 599 (0% moisture)",,,25.7,1.63
335353,"Beans, Dry, Navy, 256 (0% moisture)",,,23.6,1.37
335354,"Beans, Dry, Navy, 524 (0% moisture)",,,23.1,1.42
335355,"Beans, Dry, Navy, 476 (0% moisture)",,,25.7,1.53
335356,"Beans, Dry, Navy, 260 (0% moisture)",,,22.3,1.54
335357,"Beans, Dry, Navy, 771 (0% moisture)",,,24.2,1.51
335358,"Beans, Dry, Navy, 627 (0% moisture)",,,24.3,1.48
335359,"Beans, Dry, Navy, 255 (0% moisture)",,,23.9,1.46
335360,"Beans, Dry, Navy, 568 (0% moisture)",,,24.6,1.46
335361,"Beans, Dry, Navy, 294 (0% moisture)",,,23.4,1.61
335362,"Beans, Dry, Navy, 589 (0% moisture)",,,22.8,1.65
335363,"Beans, Dry, Navy, 246 (0% moisture)",,,20.8,1.98
335364,"Beans, Dry, Navy, 587 (0% moisture)",,,23.1,1.76
335365,"Beans, Dry, Navy, 236 (0% moisture)",,,22.6,1.77
335366,"Beans, Dry, Navy, 530 (0% moisture)",,,24.1,1.73
335367,"Beans, Dry, Navy, 241 (0% moisture)",,,26.6,1.33
335368,"Beans, Dry, Navy, 554 (0% moisture)",,,28.9,1.18
335369,"Beans, Dry, Navy, 234 (0% moisture)",,,22.4,1.64
335370,"Beans, Dry, Navy, 626 (0% moisture)",,,24.4,1.5
335371,"Beans, Dry, Navy, 228 (0% moisture)",,,24.3,1.76
335372,"Beans, Dry, Navy, 623 (0% moisture)",,,25.5,1.7
335373,"Beans, Dry, Navy, 268 (0% moisture)",,,23.5,1.45
335374,"Beans, Dry, Navy, 548 (0% moisture)",,,24.0,1.43
335375,"Beans, Dry, Navy, 386 (0% moisture)",,,22.5,1.37
